file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Acer\Desktop\cloned\Mycat2\assistant\src\main\java\io\mycat\ui\TreeItemCellFactory.java,io.mycat.ui.TreeItemCellFactory$Anonymous1,anonymous,2,2,0,2,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\SQLKey.java,io.mycat.calcite.SQLKey,class,6,6,0,6,2,1,0,2,0,0.33333334,1.0,1.0,2,0,2,0,0,0,2,0,0,0,3,0,0,0,0,3,0,0,0,13,1,0,0,0,0,0,0,3,0,3,0,0,0,0,20,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\sqlhandler\dql\ShowWarningsSQLHandler.java,io.mycat.sqlhandler.dql.ShowWarningsSQLHandler,class,8,9,1,8,1,2,0,6,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,2,0,2,0,0,0,0,23,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\router\src\main\java\io\mycat\router\mycat1xfunction\PartitionRuleFunctionManager.java,io.mycat.router.mycat1xfunction.PartitionRuleFunctionManager,enum,5,6,1,5,7,1,0,14,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,20,3,0,3,0,1,2,0,5,1,4,1,0,0,0,33,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\sqlfunction\stringfunction\LpadFunction.java,io.mycat.calcite.sqlfunction.stringfunction.LpadFunction,class,6,7,1,6,14,2,0,14,6,1.0,0.0,0.0,4,2,4,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,1,39,6,2,4,0,0,4,4,7,1,6,3,0,0,0,35,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\physical\MycatUpdateRel.java,io.mycat.calcite.physical.MycatUpdateRel,class,9,11,2,9,6,2,0,6,0,0.7083333,0.6666667,0.6666667,6,0,6,0,0,0,6,0,0,0,4,2,0,4,0,0,2,0,0,27,4,0,0,0,0,1,0,4,0,4,0,0,0,0,29,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\swapbuffer\SwapBufferSender.java,io.mycat.swapbuffer.SwapBufferSender,class,7,13,6,7,11,1,1,8,10,0.7291667,0.21428572,0.21428572,8,0,6,0,2,0,8,1,0,0,6,0,0,3,0,3,0,0,0,67,4,0,2,0,0,0,7,13,2,9,1,2,0,0,32,1025,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\string\ToBase64Factory.java,io.ordinate.engine.function.string.ToBase64Factory,class,5,5,0,5,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,1,1,0,0,0,0,0,1,0,13,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\va\src\main\java\cn\mycat\vertx\xa\XaSqlConnection.java,cn.mycat.vertx.xa.XaSqlConnection,interface,4,8,4,4,23,1,0,1,253,1.0,0.0,0.0,23,0,21,0,0,2,23,0,0,0,7,7,7,0,0,0,0,0,0,38,3,0,0,0,0,7,0,7,0,7,0,0,0,0,61,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\com\alibaba\druid\sql\dialect\mysql\visitor\MycatOutputVisitor.java,com.alibaba.druid.sql.dialect.mysql.visitor.MycatOutputVisitor,class,258,260,2,258,1762,2,0,434,23651,0.9908257,0.0,0.0,218,0,215,0,3,0,219,0,0,0,1,1,0,1,0,0,0,0,1,4412,214,73,445,3,15,1605,166,346,23,320,5,0,0,0,570,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\alter\MySQLCheckTest.java,io.mycat.alter.MySQLCheckTest,class,4,4,0,4,3,1,0,13,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,61,0,0,0,3,0,48,0,12,3,10,1,0,0,0,53,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\assemble\AssembleTest.java,io.mycat.assemble.AssembleTest$Anonymous2,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\assemble\AssembleTest.java,io.mycat.assemble.AssembleTest$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\sqlfunction\stringfunction\TrimLeadingFunction.java,io.mycat.calcite.sqlfunction.stringfunction.TrimLeadingFunction,class,9,10,1,9,6,2,0,9,6,1.0,0.0,0.0,4,1,4,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,0,23,3,0,2,0,0,5,6,2,0,2,1,0,0,0,33,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\hint\DropDataSourceHint.java,io.mycat.hint.DropDataSourceHint,class,4,6,2,4,5,2,0,7,8,0.6,0.1,0.1,5,2,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,2,23,4,0,0,0,0,2,0,4,0,4,0,0,0,0,16,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap$Segment$Anonymous6,anonymous,5,5,0,5,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,3,0,2,0,0,0,0,7,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\config\src\main\java\io\mycat\config\HeartbeatConfig.java,io.mycat.config.HeartbeatConfig,class,3,4,1,3,1,1,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,5,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,5,0,0,0,0,16,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\assistant\src\main\java\io\mycat\ui\TreeItemCellFactory.java,io.mycat.ui.TreeItemCellFactory$Anonymous9,anonymous,1,1,0,1,3,1,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,2,0,1,0,1,2,0,0,0,10,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\assistant\src\main\java\io\mycat\ui\TreeItemCellFactory.java,io.mycat.ui.TreeItemCellFactory$Anonymous8,anonymous,1,1,0,1,3,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,2,0,1,0,1,2,0,0,0,10,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\assistant\src\main\java\io\mycat\ui\TreeItemCellFactory.java,io.mycat.ui.TreeItemCellFactory$Anonymous7,anonymous,1,1,0,1,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\record\Record.java,io.ordinate.engine.record.Record,interface,3,183,180,3,40,1,0,14,741,0.0,0.0,0.0,39,0,1,0,0,38,39,0,0,0,0,0,0,0,0,0,0,0,0,81,19,0,0,0,0,0,1,0,0,0,0,0,0,0,39,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\assistant\src\main\java\io\mycat\ui\TreeItemCellFactory.java,io.mycat.ui.TreeItemCellFactory$Anonymous6,anonymous,1,1,0,1,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\assistant\src\main\java\io\mycat\ui\TreeItemCellFactory.java,io.mycat.ui.TreeItemCellFactory$Anonymous5,anonymous,1,1,0,1,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\assistant\src\main\java\io\mycat\ui\TreeItemCellFactory.java,io.mycat.ui.TreeItemCellFactory$Anonymous4,anonymous,1,1,0,1,3,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,2,0,1,0,1,2,0,0,0,10,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\assistant\src\main\java\io\mycat\ui\TreeItemCellFactory.java,io.mycat.ui.TreeItemCellFactory$Anonymous3,anonymous,2,2,0,2,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\physical\QueryView.java,io.mycat.calcite.physical.QueryView,class,7,9,2,7,5,2,0,8,6,0.0,0.0,0.0,4,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,20,3,1,0,0,0,1,0,2,0,2,1,0,0,0,26,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\assistant\src\main\java\io\mycat\ui\TreeItemCellFactory.java,io.mycat.ui.TreeItemCellFactory$Anonymous2,anonymous,2,2,0,2,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\config\src\main\java\io\mycat\util\YamlUtil.java,io.mycat.util.YamlUtil,class,8,13,5,8,14,1,0,22,28,0.0,0.0,0.0,8,8,7,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,62,7,0,3,3,0,2,0,10,1,8,3,0,0,0,50,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\linq4j\EnumerableDefaults.java,org.apache.calcite.linq4j.EnumerableDefaults$TakeWhileLongEnumerator,innerclass,3,3,0,3,8,1,0,5,0,0.45000002,1.0,1.0,5,0,4,0,0,1,5,0,0,0,4,0,0,2,0,2,2,0,0,32,3,0,0,0,0,0,2,7,0,4,2,0,0,0,22,8,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\adapter\enumerable\RexToLixTranslator.java,org.apache.calcite.adapter.enumerable.RexToLixTranslator$InputGetterImpl,innerclass,5,5,0,5,4,1,0,4,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,20,1,1,0,0,0,2,1,6,3,5,2,0,0,0,26,9,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\math\CosDoubleFunctionFactory.java,io.ordinate.engine.function.math.CosDoubleFunctionFactory,class,6,6,0,6,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,1,1,0,0,0,0,0,1,0,11,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\sql\validate\SqlValidatorImpl.java,org.apache.calcite.sql.validate.SqlValidatorImpl$NavigationModifier,innerclass,2,2,0,2,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,0
C:\Users\Acer\Desktop\cloned\Mycat2\datasource\src\main\java\io\mycat\datasource\jdbc\mongodb\DriverPropertyInfoHelper.java,io.mycat.datasource.jdbc.mongodb.DriverPropertyInfoHelper,class,1,3,2,1,3,1,0,4,1,0.5,NaN,NaN,2,0,1,1,0,0,1,0,0,0,7,7,7,0,0,0,7,0,0,28,1,0,1,0,0,33,0,11,5,9,1,0,0,0,105,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\exporter\HTTPServer.java,io.mycat.exporter.HTTPServer$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\exporter\SqlRecorderRuntime.java,io.mycat.exporter.SqlRecorderRuntime,enum,7,12,5,7,8,1,0,15,1,0.5555556,0.33333334,0.33333334,3,0,2,0,0,1,3,0,0,0,3,2,1,2,0,0,2,0,1,41,1,0,1,1,1,1,6,7,2,8,7,0,0,1,36,1,1
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\math\SqrtDoubleFunctionFactory.java,io.ordinate.engine.function.math.SqrtDoubleFunctionFactory,class,6,6,0,6,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,1,1,0,0,0,0,0,1,0,12,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\com\alibaba\druid\sql\parser\SQLExprParser.java,com.alibaba.druid.sql.parser.SQLExprParser,class,122,123,1,122,1882,2,0,335,6437,0.9912281,3.2175033E-4,3.2175033E-4,114,1,82,3,29,0,112,0,14,0,5,2,2,0,3,0,2,0,11,5961,211,51,870,3,87,219,125,1147,89,551,6,0,0,0,366,1,1
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\executor\MycatScalar.java,io.mycat.calcite.executor.MycatScalar,interface,1,4,3,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastBooleanToFloatFunctionFactory.java,io.ordinate.engine.function.cast.CastBooleanToFloatFunctionFactory$Func,innerclass,3,3,0,3,5,2,0,2,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,1,0,1,1,0,0,19,4,0,0,0,0,0,1,3,0,3,1,0,0,0,12,10,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\MycatDataContext.java,io.mycat.MycatDataContext,interface,18,33,15,18,63,1,0,23,1711,0.9830508,0.0,0.0,59,1,21,0,0,38,59,0,0,0,1,1,0,0,0,1,1,0,5,91,6,0,0,0,1,2,1,4,0,4,1,0,0,0,117,1,1
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\sqlfunction\stringfunction\PositionFunction.java,io.mycat.calcite.sqlfunction.stringfunction.PositionFunction,class,4,5,1,4,2,3,0,2,1,0.75,0.0,0.0,2,1,2,0,0,0,2,0,0,0,2,2,2,0,0,0,1,0,1,10,1,0,0,0,0,2,1,2,0,2,0,0,0,0,16,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\math\CotDoubleFunctionFactory.java,io.ordinate.engine.function.math.CotDoubleFunctionFactory,class,6,6,0,6,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,1,1,0,0,0,0,0,1,0,12,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\table\Statistics.java,io.mycat.calcite.table.Statistics,class,8,12,4,8,6,1,0,9,3,0.6666667,0.0,0.0,3,3,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,2,73,3,1,0,1,0,1,1,6,0,5,3,2,0,0,26,1,1
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\config\StdStorageManagerTest.java,io.mycat.config.StdStorageManagerTest,class,9,9,0,9,7,1,0,34,21,0.0,0.0,0.0,7,1,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,107,0,0,0,2,0,16,13,46,0,46,1,0,0,0,46,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\sqlfunction\stringfunction\ExtractValueFunction.java,io.mycat.calcite.sqlfunction.stringfunction.ExtractValueFunction,class,7,8,1,7,6,3,0,6,1,0.75,0.0,0.0,2,1,2,0,0,0,2,0,0,0,2,2,2,0,0,0,1,0,0,24,3,0,3,0,0,4,0,6,0,5,1,0,0,0,28,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\replica\NoneTest.java,io.mycat.replica.NoneTest$Anonymous5,anonymous,0,0,0,0,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\ratelimiter\ComparedRateLimiterService.java,io.mycat.ratelimiter.ComparedRateLimiterService$Entry,innerclass,4,4,0,4,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,8,0
C:\Users\Acer\Desktop\cloned\Mycat2\proxy\src\main\java\io\mycat\proxy\callback\AsyncTaskCallBack.java,io.mycat.proxy.callback.AsyncTaskCallBack,interface,0,1,1,0,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\factory\ComplierContext.java,io.ordinate.engine.factory.ComplierContext,class,15,26,11,15,13,1,0,16,21,0.0,0.0,0.0,7,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,52,10,0,0,0,0,0,0,12,0,11,1,0,0,1,45,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\replica\NoneTest.java,io.mycat.replica.NoneTest$Anonymous3,anonymous,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1,0,1,0,0,0,0,4,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\sqlhandler\ddl\CreateDatabaseSQLHandler.java,io.mycat.sqlhandler.ddl.CreateDatabaseSQLHandler$Anonymous1,anonymous,6,6,0,6,2,1,0,17,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,1,0,1,0,7,0,7,1,0,0,0,27,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\replica\NoneTest.java,io.mycat.replica.NoneTest$Anonymous4,anonymous,2,2,0,2,2,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,12,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\physicalplan\InputLinq4jPhysicalPlan.java,io.ordinate.engine.physicalplan.InputLinq4jPhysicalPlan,class,4,5,1,4,2,2,0,1,1,1.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,15,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\replica\NoneTest.java,io.mycat.replica.NoneTest$Anonymous1,anonymous,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1,0,1,0,0,0,0,4,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\replica\NoneTest.java,io.mycat.replica.NoneTest$Anonymous2,anonymous,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1,0,1,0,0,0,0,4,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\hbt\parser\ParseNode.java,io.mycat.hbt.parser.ParseNode,interface,2,10,8,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\math\AddIntFunctionFactory.java,io.ordinate.engine.function.math.AddIntFunctionFactory,class,7,7,0,7,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,0,1,2,0,0,0,0,0,1,0,13,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\assistant\src\main\java\io\mycat\ui\TcpInfoProvider.java,io.mycat.ui.TcpInfoProvider,class,21,23,2,21,23,1,0,38,63,0.84057975,0.33766234,0.33766234,23,0,22,1,0,0,22,0,0,0,6,0,3,1,0,2,1,0,10,90,10,0,0,0,0,3,2,11,0,20,0,0,0,5,57,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\config\src\main\java\io\mycat\config\ViewConfig.java,io.mycat.config.ViewConfig,class,5,7,2,5,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\MetadataStorageManager.java,io.mycat.MetadataStorageManager$State,innerclass,2,2,0,2,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,9,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\adapter\enumerable\RexImpTable.java,org.apache.calcite.adapter.enumerable.RexImpTable$FusionImplementor,innerclass,4,4,0,4,2,2,0,9,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,20,8,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\querycondition\QueryType.java,io.mycat.querycondition.QueryType,enum,1,4,3,1,5,1,0,0,6,0.6,0.2,0.3,5,2,4,0,0,1,5,0,0,0,2,0,0,2,0,0,2,0,0,22,4,0,0,0,0,0,6,2,0,2,0,0,0,0,50,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\factory\SortAggFactory.java,io.ordinate.engine.factory.SortAggFactory,class,5,6,1,5,3,1,0,1,0,0.16666667,1.0,1.0,3,1,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,15,2,0,0,0,0,0,0,3,0,3,0,0,0,0,16,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\beans\mysql\MySQLVariablesEnum.java,io.mycat.beans.mysql.MySQLVariablesEnum$Type,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\beans\mysql\charset\MySQLCharset.java,io.mycat.beans.mysql.charset.MySQLCharset,class,1,2,1,1,10,1,0,3,0,0.44444445,0.6666667,1.0,6,0,6,0,0,0,6,0,0,0,3,0,0,0,0,3,3,0,2,28,7,0,4,0,0,2,0,4,1,4,1,0,0,0,23,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\physical\MycatSQLTableLookup.java,io.mycat.calcite.physical.MycatSQLTableLookup$MycatValueArgFinder$Anonymous4,anonymous,2,2,0,2,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,1,0,0,0,0,1,0,1,1,0,0,0,9,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\spm\BaselinePlan.java,io.mycat.calcite.spm.BaselinePlan,class,6,14,8,6,12,1,0,7,0,0.23333333,1.0,1.0,5,0,5,0,0,0,5,0,0,0,6,0,0,0,0,6,5,0,3,36,6,0,7,0,1,0,0,9,0,8,1,0,0,0,24,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\proxy\src\main\java\io\mycat\proxy\handler\backend\IdleHandler.java,io.mycat.proxy.handler.backend.IdleHandler,enum,6,7,1,6,4,1,0,4,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,1,15,0,0,0,0,0,3,0,1,0,1,0,0,0,0,35,1,1
C:\Users\Acer\Desktop\cloned\Mycat2\router\src\main\java\io\mycat\router\mycat1xfunction\PartitionByJumpConsistentHash.java,io.mycat.router.mycat1xfunction.PartitionByJumpConsistentHash,class,5,6,1,5,14,2,0,12,24,0.8055555,0.4,0.4,9,3,6,3,0,0,6,0,0,0,4,3,0,4,0,0,3,0,6,54,9,1,2,0,4,5,15,14,11,10,1,0,0,0,72,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\internalexample\src\test\java\io.mycat.drdsrunner\StatisticCenterTest.java,io.mycat.drdsrunner.StatisticCenterTest$Anonymous1,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
